date,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ
2024-01-12,30.7300,30.9300,30.3600,30.4300,30.8600,29026511,886807429.1300,0.318700,-1.393400,22.099337,3.970345
2024-01-15,30.5000,30.6300,30.1500,30.5000,30.4300,28836170,876401002.5000,0.316600,0.230000,22.150174,3.979478
2024-01-16,30.4700,30.7000,30.1800,30.6700,30.5000,22773962,695748353.1900,0.250000,0.557400,22.273634,4.001659
2024-01-17,30.8300,31.2400,30.7500,30.9800,30.6700,35927530,1113438307.3500,0.394400,1.010800,22.498767,4.042106
2024-01-18,30.6600,31.9000,30.4100,31.6300,30.9800,43260759,1343406436.6200,0.475000,2.098100,22.970820,4.126914
2024-01-19,31.5000,31.9200,31.4000,31.6800,31.6300,27619781,874132260.4800,0.303200,0.158100,23.007131,4.133438
2024-01-22,31.6500,31.7800,30.6400,30.8900,31.6800,31473367,985293957.7500,0.345500,-2.493700,22.433406,4.030363
2024-01-23,30.8900,31.0900,30.1100,30.7400,30.8900,33031274,1009871427.3300,0.362600,-0.485600,22.324470,4.010792
2024-01-24,30.7100,31.3800,30.1800,31.3800,30.7400,26717378,821964669.5900,0.293300,2.082000,22.789261,4.094296
2024-01-25,31.3800,32.1800,31.1900,32.0600,31.3800,27730773,884704559.7300,0.304500,2.167000,23.283101,4.183019
2024-01-26,32.0800,32.2400,31.5000,31.7000,32.0600,25680726,818356192.7100,0.281900,-1.122900,23.021656,4.136048
2024-01-29,31.8800,32.1200,31.4600,31.5000,31.7000,18524139,586931527.7600,0.203400,-0.630900,22.876409,4.109953
2024-01-30,31.9700,32.7000,31.8000,31.8200,31.5000,38819576,1249025389.3200,0.426200,1.015900,21.030994,4.151705
2024-01-31,31.6500,32.1500,30.8600,31.9200,31.8200,30874917,976900404.4400,0.339000,0.314300,21.097087,4.164752
2024-02-01,31.7500,32.2000,31.1600,31.8800,31.9200,25694085,816353786.4400,0.282100,-0.125300,21.070650,4.159533
2024-02-02,31.8700,32.2000,29.8200,31.0800,31.8800,33516213,1041445949.0300,0.368000,-2.509400,20.541901,4.055153
2024-02-05,30.6600,31.6000,30.2700,31.1000,31.0800,37724941,1170458613.2000,0.414200,0.064400,20.555120,4.057763
2024-02-06,30.8000,32.8000,30.7200,32.5500,31.1000,41753381,1340638403.8300,0.458400,4.662400,21.513477,4.246951
2024-02-07,32.5800,33.3500,32.2600,32.9300,32.5500,37651564,1243565591.6600,0.413400,1.167400,21.764633,4.296532
2024-02-08,33.5000,33.9900,33.0200,33.6500,32.9300,41460695,1397333087.2600,0.455200,2.186500,22.240507,4.390473
2024-02-19,34.6100,34.8000,33.5000,33.8000,33.6500,37876486,1290757135.0900,0.415800,0.445800,22.339648,4.410045
2024-02-20,33.4300,34.0500,33.2900,33.9100,33.8000,26265910,885972732.4900,0.288400,0.325400,22.412351,4.424397
2024-02-21,33.6100,34.4800,33.5100,33.9800,33.9100,32161025,1096765759.8100,0.353100,0.206400,22.458616,4.433530
2024-02-22,34.2400,34.6600,34.1100,34.3200,33.9800,26206472,900734021.6600,0.287700,1.000600,22.683335,4.477891
2024-02-23,34.3800,34.6400,34.0000,34.5900,34.3200,27810689,954374008.1200,0.305300,0.786700,22.861787,4.513120
2024-02-26,34.5700,34.8200,34.2500,34.2900,34.5900,27281392,941116695.1600,0.299500,-0.867300,22.663506,4.473977
2024-02-27,34.1100,34.9500,33.8500,34.9500,34.2900,38588686,1329490554.0700,0.423700,1.924800,23.099724,4.560090
2024-02-28,35.0500,35.6300,34.5000,34.5000,34.9500,42392494,1487752585.9900,0.465400,-1.287600,22.802303,4.501377
2024-02-29,34.2600,35.1200,34.2000,34.9500,34.5000,34757520,1208384377.3700,0.381600,1.304300,23.099724,4.560090
2024-03-01,34.9300,35.8700,34.7300,35.6800,34.9500,47080217,1670943779.6800,0.516900,2.088700,23.582208,4.655337
2024-03-04,35.6900,36.1000,34.6300,35.0000,35.6800,51739882,1817574718.1900,0.568000,-1.905800,23.132771,4.566614
2024-03-05,34.7800,36.8000,34.5100,35.5200,35.0000,69496078,2478546621.6000,0.763000,1.485700,23.476458,4.634461
2024-03-06,35.0000,35.0000,34.3300,34.4200,35.5200,52280962,1806324419.5100,0.574000,-3.096800,22.749428,4.490939
2024-03-07,34.3500,34.6700,33.7500,33.9500,34.4200,37215865,1271517493.8500,0.408600,-1.365500,22.438788,4.429616
2024-03-08,33.9900,34.1700,33.3600,33.9300,33.9500,33591014,1134157901.6100,0.368800,-0.058900,22.425569,4.427006
2024-03-11,33.7400,34.3000,33.6000,34.2000,33.9300,34738179,1180884368.6800,0.381400,0.795800,22.604022,4.462234
2024-03-12,34.2100,34.4300,33.8500,34.3500,34.2000,40384722,1379150861.0600,0.443400,0.438600,22.703163,4.481806
2024-03-13,34.3400,34.6300,33.9800,34.0100,34.3500,35351353,1212384404.7800,0.388100,-0.989800,22.478444,4.437444
2024-03-14,33.8800,34.1200,33.3300,33.4700,34.0100,32845932,1106884354.8100,0.360600,-1.587800,22.121539,4.366988
2024-03-15,33.4400,33.4400,32.9500,33.2600,33.4700,41338904,1367763681.5100,0.453900,-0.627400,21.982742,4.339588
2024-03-18,33.3800,33.5200,33.0600,33.5100,33.2600,40386947,1342789699.7700,0.443400,0.751700,22.147976,4.372207
2024-03-19,33.4000,33.5700,33.2100,33.3200,33.5100,33092139,1104319651.3000,0.363300,-0.567000,22.022398,4.347417
2024-03-20,33.2000,33.4800,33.1100,33.4700,33.3200,32544015,1084146682.0900,0.357300,0.450200,22.121539,4.366988
2024-03-21,33.5000,33.6200,33.2600,33.3600,33.4700,30098104,1006108465.8900,0.330400,-0.328700,22.048836,4.352636
2024-03-22,33.3000,33.3000,32.6100,32.7300,33.3600,35787666,1174244097.4200,0.392900,-1.888500,21.632446,4.270437
2024-03-25,32.7000,33.4500,32.5100,32.6500,32.7300,29749646,980130893.0900,0.326600,-0.244400,21.579571,4.259999
2024-03-26,32.3000,32.5500,32.0200,32.3500,32.6500,27426415,885220718.2300,0.301100,-0.918800,21.381290,4.220856
2024-03-27,32.3500,32.8000,32.0300,32.4500,32.3500,29912388,973593189.4200,0.328400,0.309100,21.447384,4.233904
2024-03-28,32.3100,32.9200,32.1800,32.5500,32.4500,28073169,913308087.8600,0.308200,0.308200,21.513477,4.246951
2024-03-29,32.4200,32.6900,32.0000,32.1600,32.5500,29514844,951453044.8800,0.324000,-1.198200,21.255712,4.196066
2024-04-01,32.2100,33.0000,32.2100,32.8500,32.1600,39480894,1294665670.0200,0.433500,2.145500,21.711758,4.286094
2024-04-02,32.9600,32.9800,32.0500,32.1900,32.8500,34644246,1122457555.2000,0.380400,-2.009100,21.275540,4.199980
2024-04-03,32.1900,32.2500,31.5800,31.7800,32.1900,34314682,1091570268.2300,0.376700,-1.273700,21.004556,4.146486
2024-04-08,31.7600,31.9000,31.5300,31.6000,31.7800,22759141,721381303.8900,0.249900,-0.566400,20.885588,4.123000
2024-04-09,31.5800,31.9400,31.3100,31.8400,31.6000,25628670,810828362.4700,0.281400,0.759500,21.044212,4.154314
2024-04-10,31.8400,31.8400,31.0700,31.1800,31.8400,26366365,826806665.6600,0.289500,-2.072900,20.607995,4.068201
2024-04-11,31.0600,31.4600,30.9200,31.2400,31.1800,20755698,648617906.0400,0.227900,0.192400,20.647651,4.076029
2024-04-12,31.4000,31.4700,30.8500,30.9200,31.2400,24932670,775707174.0000,0.273700,-1.024300,20.436151,4.034277
2024-04-15,30.6300,31.4600,30.6300,31.1900,30.9200,30807006,961643584.0500,0.338200,0.873200,20.614604,4.069506
2024-04-16,31.1500,32.0800,31.0300,31.5600,31.1900,48655825,1542460470.9400,0.534200,1.186300,20.859150,4.117781
2024-04-17,31.6200,32.1400,31.1000,32.1100,31.5600,39738243,1263569084.1400,0.436300,1.742700,21.222665,4.189542
2024-04-18,32.0100,32.3200,31.8000,31.9700,32.1100,36600163,1174964271.8000,0.401800,-0.436000,21.130134,4.171276
2024-04-19,31.8600,32.1900,31.4100,32.1000,31.9700,33437904,1064415313.2500,0.367100,0.406600,21.216056,4.188238
2024-04-22,31.7000,33.1000,31.6700,32.8500,32.1000,62785907,2053586165.6000,0.689300,2.336400,21.566594,3.905382
2024-04-23,32.9000,32.9700,32.3000,32.6000,32.8500,34646158,1125912657.6800,0.380400,-0.761000,21.402465,3.875660
2024-04-24,32.5300,32.6100,32.0700,32.5100,32.6000,30959985,1002023702.5600,0.339900,-0.276100,21.343378,3.864961
2024-04-25,32.3800,32.6700,32.0800,32.6400,32.5100,31844073,1030645134.3200,0.349600,0.399900,21.428725,3.880416
2024-04-26,32.5200,32.9200,32.4500,32.8700,32.6400,46684393,1528425988.7000,0.512500,0.704700,21.579724,3.907759
2024-04-29,32.8600,33.4100,32.5600,33.2600,32.8700,48953672,1622842754.0600,0.537500,1.186500,21.835766,3.954125
2024-04-30,33.2400,33.2400,32.9300,33.1100,33.2600,23663279,783068878.3400,0.259800,-0.451000,21.737289,3.936292
2024-05-06,33.5100,33.8700,33.4000,33.7600,33.1100,44545139,1499389027.8700,0.489100,1.963200,22.164025,4.013567
2024-05-07,33.6700,33.8500,33.5500,33.6300,33.7600,22535413,759423628.8500,0.247400,-0.385100,22.078678,3.998112
2024-05-08,33.6400,33.6400,32.7300,32.7400,33.6300,42287853,1396203859.2200,0.464300,-2.646400,21.494377,3.892304
2024-05-09,32.7300,33.1700,32.7100,33.0500,32.7400,21876676,722651634.8300,0.240200,0.946900,21.697898,3.929159
2024-05-10,33.0700,33.4500,32.9100,33.1700,33.0500,28342237,940821086.3400,0.311200,0.363100,21.776680,3.943425
2024-05-13,33.0600,33.3900,32.6700,33.2200,33.1700,22132723,732160710.1200,0.243000,0.150700,21.809506,3.949369
2024-05-14,33.2200,33.6800,33.1900,33.5300,33.2200,24135227,807010164.4300,0.265000,0.933200,22.013026,3.986224
2024-05-15,33.5300,33.8000,33.2000,33.2100,33.5300,21076641,707232817.1200,0.231400,-0.954400,21.802940,3.948180
2024-05-16,33.3200,33.4200,32.9900,33.0900,33.2100,23143772,766753285.2000,0.254100,-0.361300,21.724158,3.933914
2024-05-17,33.1000,33.6900,33.0000,33.6900,33.0900,21462203,716731578.6000,0.235600,1.813200,22.118069,4.005245
2024-05-20,33.6900,34.3400,33.6400,33.8800,33.6900,29802674,1011146519.1900,0.327200,0.564000,22.242807,4.027834
2024-05-21,33.2000,33.2700,32.7500,32.9200,32.9800,24913323,823212410.3700,0.273500,-0.181900,21.612550,3.913704
2024-05-22,32.7200,33.1400,32.7200,33.0300,32.9200,15692570,517806009.1300,0.172300,0.334100,21.684767,3.926781
2024-05-23,32.9600,33.3500,32.3600,32.4800,33.0300,20612999,673749610.7400,0.226300,-1.665200,21.323683,3.861394
2024-05-24,32.4600,32.7500,32.3600,32.4800,32.4800,17117007,557705552.9500,0.187900,0.000000,21.323683,3.861394
2024-05-27,32.4800,32.6000,31.8200,32.5800,32.4800,25346529,816259578.2300,0.278300,0.307900,21.389334,3.873283
2024-05-28,32.4800,32.8200,32.3100,32.5900,32.5800,13792512,449751728.7300,0.151400,0.030700,21.395900,3.874472
2024-05-29,32.5900,32.7900,32.4800,32.7000,32.5900,15451478,505011004.5700,0.169600,0.337500,21.468117,3.887549
2024-05-30,32.5500,32.8000,32.3400,32.6600,32.7000,14011223,457153960.1500,0.153800,-0.122300,21.441856,3.882794
2024-05-31,32.7000,32.7900,32.5600,32.6100,32.6600,15047384,491718849.3700,0.165200,-0.153100,21.409030,3.876849
2024-06-03,32.7200,32.7700,32.3500,32.6600,32.6100,17998610,585710448.0400,0.197600,0.153300,21.441856,3.882794
2024-06-04,32.5500,33.5000,32.5400,32.9500,32.6600,25961748,858967388.5100,0.285000,0.887900,21.632246,3.917270
2024-06-05,33.0000,33.6400,32.9700,33.4200,32.9500,33771108,1128144692.7900,0.370800,1.426400,21.940809,3.973146
2024-06-06,33.3000,33.5800,32.9500,33.1200,33.4200,21283515,705690801.0900,0.233700,-0.897700,21.743854,3.937481
2024-06-07,33.1200,33.6000,32.7900,33.1200,33.1200,24399772,810105306.8000,0.267900,0.000000,21.743854,3.937481
2024-06-11,32.9200,33.5300,32.9000,33.5000,33.1200,20956394,696760268.6200,0.230100,1.147300,21.993330,3.982657
2024-06-12,33.4100,33.7000,32.8500,32.8800,33.5000,28547245,948089324.4900,0.313400,-1.850700,21.586290,3.908948
2024-06-13,32.7900,32.8100,31.9200,32.4800,32.8800,34352118,1111201246.4800,0.377200,-1.216500,21.323683,3.861394
2024-06-14,32.4000,33.1000,32.3200,32.9300,32.4800,22206427,728399141.8500,0.243800,1.385500,21.619115,3.914893
2024-06-17,32.7600,33.2900,32.0700,32.2000,32.9300,35169169,1145805809.5200,0.386100,-2.216800,21.139858,3.828106
2024-06-18,32.2300,32.5900,32.0800,32.4600,32.2000,16668511,540384965.1800,0.183000,0.807500,21.310552,3.859016
2024-06-19,32.5500,32.5900,32.2300,32.2300,32.4600,13356831,432066271.6600,0.146600,-0.708600,21.159553,3.831673
2024-06-20,32.1200,32.2300,31.3100,31.6500,32.2300,30242578,955747893.1300,0.332000,-1.799600,20.778773,3.762719
2024-06-21,31.5200,31.9000,31.4300,31.8500,31.6500,13613974,431623302.0600,0.149500,0.631900,20.910077,3.786496
2024-06-24,31.7900,31.7900,31.2700,31.4200,31.8500,20907374,657643649.0600,0.229500,-1.350100,20.627774,3.735376
2024-06-25,31.4200,31.6100,30.7100,30.9200,31.4200,21011897,653158374.6300,0.230700,-1.591300,20.299516,3.675933
2024-06-26,31.0000,31.1400,30.6500,31.0400,30.9200,21768700,672897548.3200,0.239000,0.388100,20.378298,3.690199
2024-06-27,31.0500,31.0600,30.5000,30.7100,31.0400,18062865,555156433.1600,0.198300,-1.063100,20.161647,3.650967
2024-06-28,30.6700,31.0800,30.6100,30.9100,30.7100,18162709,560939351.1300,0.199400,0.651300,20.292950,3.674744
2024-07-01,30.9300,30.9600,30.4100,30.8100,30.9100,16045312,491852575.3800,0.176200,-0.323500,20.227299,3.662856
2024-07-02,30.8100,30.9700,30.0300,30.1200,30.8100,30642204,929680366.1900,0.336400,-2.239500,19.774302,3.580825
2024-07-03,30.1500,30.3000,29.8600,30.1700,30.1200,18584986,559389452.9300,0.204000,0.166000,19.807128,3.586769
2024-07-04,30.1600,30.5300,29.6000,29.7500,30.1700,23981940,717446233.1300,0.263300,-1.392100,19.531390,3.536837
2024-07-05,29.6600,29.8600,29.3500,29.8300,29.7500,15654953,463627825.3200,0.171900,0.268900,19.583912,3.546348
2024-07-08,29.8300,29.9500,29.0000,29.3300,29.8300,21406918,627815332.1600,0.235000,-1.676200,19.255653,3.486906
2024-07-09,29.2000,29.4300,28.8600,29.4100,29.3300,29027338,845499744.7800,0.318700,0.272800,19.308175,3.496416
2024-07-10,29.3400,29.7200,29.1200,29.4200,29.4100,20848737,614645701.7400,0.228900,0.034000,19.314740,3.497605
2024-07-11,29.8200,30.3000,29.6000,30.1000,29.4200,28907862,868321777.1800,0.317400,2.311400,19.761171,3.578447
2024-07-12,30.1500,30.1500,29.7500,30.0300,30.1000,17373425,521112282.1300,0.190700,-0.232600,19.715215,3.570125
2024-07-15,29.9800,30.1400,29.7500,30.0300,30.0300,13582214,407068314.5900,0.149100,0.000000,19.715215,3.570125
2024-07-16,29.9800,30.3000,29.8200,30.2500,30.0300,18666955,563135439.6000,0.204900,0.732600,19.859649,3.596280
2024-07-17,30.2400,30.4800,29.9800,30.2800,30.2500,18816672,569135297.5900,0.206600,0.099200,19.879345,3.599847
2024-07-18,30.1500,30.1500,29.6200,30.0200,30.2800,21238931,635014118.3600,0.233200,-0.858700,19.708650,3.568936
2024-07-19,30.0200,30.3800,29.8600,30.3000,30.0200,21024093,634847645.6000,0.230800,0.932700,19.892475,3.602224
2024-07-22,30.3200,30.5400,30.1000,30.3700,30.3000,18828307,572049208.8500,0.206700,0.231000,19.938431,3.610546
2024-07-23,30.2500,30.3000,29.5800,29.5800,30.3700,22720105,677818406.2600,0.249400,-2.601300,19.419782,3.516627
2024-07-24,29.5500,29.6400,28.9700,29.3200,29.5800,21510237,628996831.4300,0.236200,-0.879000,19.249088,3.485717
2024-07-25,29.2000,29.3300,28.9200,29.3000,29.3200,18361337,534964279.4500,0.201600,-0.068200,19.235958,3.483339
2024-07-26,29.3000,29.5600,29.1100,29.5500,29.3000,18778803,551120913.0900,0.206200,0.853200,19.400087,3.513060
2024-07-29,29.5500,29.5900,29.0100,29.1100,29.5500,18700745,545809975.4100,0.205300,-1.489000,19.111219,3.460751
2024-07-30,29.0900,29.0900,28.2000,28.6700,29.1100,35902773,1021902891.3500,0.394200,-1.511500,18.822352,3.408441
2024-07-31,28.5000,29.2100,28.3300,29.0700,28.6700,44968530,1298984791.0900,0.493700,1.395200,19.084959,3.455995
2024-08-01,29.0800,29.1800,28.6600,28.7700,29.0700,31511866,908522134.0700,0.346000,-1.032000,18.888003,3.420330
2024-08-02,28.5100,28.7400,28.3600,28.3800,28.7700,28939930,824830396.0500,0.317700,-1.355600,18.631962,3.373965
2024-08-05,28.2200,28.4400,27.4700,27.5300,28.3800,46121049,1284586049.7600,0.506400,-2.995100,18.073922,3.272912
2024-08-06,27.7000,27.9000,27.5400,27.7300,27.5300,25751085,712425213.0100,0.282700,0.726500,18.205225,3.296689
2024-08-07,27.7000,27.8000,27.3400,27.5200,27.7300,26570756,731549366.7600,0.291700,-0.757300,18.067357,3.271723
2024-08-08,27.4200,27.6100,26.8600,27.5900,27.5200,36418175,993045138.4000,0.399800,0.254400,18.113313,3.280045
2024-08-09,27.5900,27.7400,27.1400,27.2000,27.5900,21802953,597075594.7900,0.239400,-1.413600,17.857271,3.233680
2024-08-12,27.1000,27.2300,27.0400,27.1300,27.2000,16372100,443982372.7000,0.179700,-0.257400,17.811315,3.225358
2024-08-13,27.1700,27.2500,27.0000,27.1500,27.1300,18081284,490007743.4800,0.198500,0.073700,17.824445,3.227736
2024-08-14,27.1300,27.3600,27.0400,27.2500,27.1500,16462006,448447828.7400,0.180700,0.368300,17.890097,3.239624
2024-08-15,27.1600,27.5400,27.1100,27.4500,27.2500,19519599,534989976.7200,0.214300,0.733900,18.021401,3.263401
2024-08-16,27.4500,27.7200,27.4200,27.5400,27.4500,22236150,612659097.0000,0.244100,0.327900,18.080487,3.274101
2024-08-19,26.8300,27.1500,26.5200,26.7100,27.5400,61022018,1632420399.3200,0.670100,-3.013800,17.827255,3.343892
2024-08-20,26.7000,26.7500,26.2000,26.4400,26.7100,33208748,876669439.9800,0.364700,-1.010900,17.647047,3.310090
2024-08-21,26.4400,26.6800,26.4000,26.5300,26.4400,17721155,470852289.2900,0.194600,0.340400,17.707117,3.321357
2024-08-22,26.5400,26.5900,26.1800,26.2200,26.5300,16928496,446284445.7800,0.185900,-1.168500,17.500211,3.282547
2024-08-23,26.1800,26.6000,26.1200,26.5500,26.2200,17201482,454244271.5900,0.188900,1.258600,17.720465,3.323861
2024-08-26,26.6800,26.6900,26.1300,26.3800,26.5500,20020363,527743980.1800,0.219900,-0.640300,17.607001,3.302578
2024-08-27,26.3100,26.3400,26.0000,26.1400,26.3800,15366539,400844449.7800,0.168800,-0.909800,17.446816,3.272532
2024-08-28,26.0800,26.2900,26.0300,26.2000,26.1400,12399104,324455857.5600,0.136200,0.229500,17.486862,3.280044
2024-08-29,26.1400,26.3100,26.0100,26.1700,26.2000,19570996,512835144.6500,0.214900,-0.114500,17.466839,3.276288
2024-08-30,26.1500,26.9500,26.0400,26.7200,26.1700,37137144,987425519.3700,0.407800,2.101600,17.833930,3.345144
2024-09-02,26.6300,26.6500,26.1700,26.1700,26.7200,21800058,574749063.8200,0.239400,-2.058400,17.466839,3.276288
2024-09-03,26.0800,26.4700,26.0600,26.4000,26.1700,19781426,521179362.3400,0.217200,0.878900,17.620350,3.305082
2024-09-04,26.3000,26.6500,26.2100,26.5400,26.4000,18483073,490039917.8300,0.203000,0.530300,17.713791,3.322609
2024-09-05,26.5500,26.6000,26.3600,26.4800,26.5400,18740756,495888059.5100,0.205800,-0.226100,17.673745,3.315097
2024-09-06,26.4600,26.5300,26.1300,26.1500,26.4800,14062810,369666348.2000,0.154400,-1.246200,17.453490,3.273784
2024-09-09,26.1100,26.1200,25.3100,25.3300,26.1500,33015544,846010010.0900,0.362600,-3.135800,16.906192,3.171126
2024-09-10,25.3900,25.8700,25.0300,25.8500,25.3300,28046855,716034178.0000,0.308000,2.052900,17.253259,3.236226
2024-09-11,25.6800,25.8500,25.5200,25.7300,25.8500,16202422,415753503.9300,0.177900,-0.464200,17.173167,3.221203
2024-09-12,25.7400,25.9500,25.2600,25.2700,25.7300,19998053,510785343.2500,0.219600,-1.787800,16.866145,3.163615
2024-09-13,25.2700,25.3900,25.0300,25.0800,25.2700,17147219,431545375.0000,0.188300,-0.751900,16.739332,3.139828
2024-09-18,25.1000,25.1700,24.7100,25.1300,25.0800,20137065,501801908.4400,0.221100,0.199400,16.772704,3.146088
2024-09-19,25.2200,25.4300,24.8300,25.1700,25.1300,27341183,687930250.1800,0.300300,0.159200,16.799402,3.151095
2024-09-20,25.2000,25.3800,24.9300,25.3400,25.1700,24269250,611454564.0500,0.266500,0.675400,16.912866,3.172378
2024-09-23,25.3300,25.5600,25.2600,25.3500,25.3400,17657690,448645675.0100,0.193900,0.039500,16.919540,3.173630
2024-09-24,25.5000,26.1700,25.3400,26.1700,25.3500,40903275,1057848635.0500,0.449200,3.234700,17.466839,3.276288
2024-09-25,26.5800,27.6000,26.5800,26.9100,26.1700,66583677,1805529123.2600,0.731200,2.827700,17.960743,3.368930
2024-09-26,26.9100,28.2200,26.9000,28.2200,26.9100,61906416,1712999961.2700,0.679800,4.868100,18.835086,3.532932
2024-09-27,29.0000,30.2400,28.9900,29.6900,28.2200,105462536,3120097176.9800,1.158200,5.209100,19.816219,3.716965
2024-09-30,31.0200,32.3200,30.6000,32.2900,29.6900,142607287,4514701467.7800,1.566100,8.757200,21.551557,4.042466
2024-10-08,35.5200,35.5200,32.3000,33.8300,32.2900,227429988,7700155092.9000,2.497600,4.769300,22.579410,4.235262
2024-10-09,33.3000,33.3000,31.4600,31.5000,33.8300,118968907,3814098800.3500,1.306500,-6.887400,21.024281,3.943564
2024-10-10,31.2600,32.1900,31.1000,31.3700,31.5000,79053485,2501204595.7600,0.868100,-0.412700,20.937514,3.927289
2024-10-11,31.1800,31.2100,29.2500,29.6300,31.3700,89187831,2692718942.3000,0.979400,-5.546700,19.776173,3.709454
2024-10-14,29.6300,30.7500,29.5100,30.4200,29.6300,109689143,3326150655.2600,1.204600,2.666200,20.303448,3.808356
2024-10-15,30.4400,30.9500,29.2800,29.3100,30.4200,88697319,2667339896.5600,0.974100,-3.648900,19.562593,3.669392
2024-10-16,28.8600,29.0000,28.0800,28.2800,29.3100,87520762,2491709057.8100,0.961100,-3.514200,18.875132,3.540444
2024-10-17,28.4600,28.6600,27.9700,27.9900,28.2800,69624915,1973198333.8600,0.764600,-1.025500,18.681575,3.504138
2024-10-18,27.9000,29.6500,27.7200,28.8700,27.9900,99998382,2854837627.4300,1.098200,3.144000,19.268920,3.614308
2024-10-21,30.8000,31.4900,30.0100,30.7300,28.8700,218849422,6743963243.7100,2.403400,6.442700,20.510354,3.847166
2024-10-22,30.7000,30.9900,30.0100,30.8400,30.7300,82539861,2527713713.6200,0.906400,0.358000,20.583772,3.860937
2024-10-23,30.8500,31.1500,30.6100,30.9000,30.8400,71244704,2202560817.8100,0.782400,0.194600,20.623818,3.868448
2024-10-24,30.7400,30.8000,30.3500,30.6600,30.9000,52031288,1592052169.3000,0.571400,-0.776700,20.463633,3.838402
2024-10-25,30.6600,31.1000,30.3700,30.9500,30.6600,63722237,1960951041.5100,0.699800,0.945900,20.657190,3.874708
2024-10-28,30.4900,30.6100,30.1000,30.6100,30.9500,75709547,2295201652.6100,0.831400,-1.098500,21.148303,3.678729
2024-10-29,30.6200,30.8800,30.3000,30.5400,30.6100,57709867,1762534692.1900,0.633800,-0.228700,21.099940,3.670317
2024-10-30,30.3300,30.3500,29.8000,30.0100,30.5400,56587721,1699960413.8700,0.621400,-1.735400,20.733766,3.606621
2024-10-31,29.9900,30.3000,29.3600,30.1100,30.0100,56480201,1690490290.4700,0.620300,0.333200,20.802855,3.618639
2024-11-01,29.9200,30.3000,29.7500,30.1200,30.1100,46864132,1408295656.4000,0.514700,0.033200,20.809764,3.619841
2024-11-04,30.1300,31.0000,30.0200,31.0000,30.1200,65297221,2006933905.0200,0.717100,2.921600,21.417752,3.725600
2024-11-05,31.0000,31.5900,30.7200,31.4200,31.0000,79051119,2466094555.2800,0.868100,1.354800,21.707928,3.776076
2024-11-06,31.4200,31.6200,31.0000,31.2500,31.4200,76227513,2387311872.0700,0.837100,-0.541100,21.590476,3.755645
2024-11-07,31.0000,31.8500,30.8100,31.8300,31.2500,64635918,2032670272.1900,0.709800,1.856000,21.991195,3.825350
2024-11-08,32.0100,32.3600,31.4400,31.6000,31.8300,71488607,2278947032.3700,0.785100,-0.722600,21.832289,3.797708
2024-11-11,31.4800,33.2000,31.1800,32.8800,31.6000,108082576,3512640391.4300,1.186900,4.050600,22.716635,3.951539
2024-11-12,33.0000,33.0000,32.0000,32.1700,32.8800,73316037,2384609381.5600,0.805100,-2.159400,22.226099,3.866211
2024-11-13,32.0700,32.5800,31.8000,32.4200,32.1700,59757146,1931136199.8100,0.656200,0.777100,22.398823,3.896256
2024-11-14,32.4300,32.7000,31.5500,31.6300,32.4200,51233116,1647396165.3000,0.562600,-2.436800,21.853016,3.801313
2024-11-15,31.6300,32.2800,31.4000,31.4000,31.6300,49872392,1587994393.8200,0.547700,-0.727200,21.694110,3.773672
2024-11-18,31.6000,31.7100,30.6100,30.7200,31.4000,56635048,1754034811.7600,0.622000,-2.165600,21.224301,3.691949
2024-11-19,30.7200,31.1400,30.4400,31.0900,30.7200,38698545,1194992641.2200,0.425000,1.204400,21.479933,3.736416
2024-11-20,31.0500,31.2800,30.8800,31.1000,31.0900,27377423,850623954.7300,0.300700,0.032200,21.486842,3.737618
2024-11-21,31.1100,31.1100,30.7200,30.8900,31.1000,25734330,795014851.2000,0.282600,-0.675200,21.341754,3.712380
2024-11-22,30.8800,30.9500,30.0000,30.0200,30.8900,37554028,1143837510.7800,0.412400,-2.816400,20.740675,3.607823
2024-11-25,30.0100,30.0700,29.3800,29.5900,30.0200,32755321,973550786.3600,0.359700,-1.432400,20.443590,3.556145
2024-11-26,29.6000,29.8700,29.5400,29.5900,29.5900,18148400,538592251.7300,0.199300,0.000000,20.443590,3.556145
2024-11-27,29.5100,30.0200,29.4500,30.0200,29.5900,28095857,837838461.0800,0.308500,1.453200,20.740675,3.607823
2024-11-28,30.0000,30.1500,29.7500,29.8000,30.0200,25251319,755396034.6200,0.277300,-0.732800,20.588678,3.581383
2024-11-29,29.9100,30.2600,29.6400,30.0800,29.8000,28265313,848316007.7700,0.310400,0.939600,20.782128,3.615033
2024-12-02,30.0000,30.3000,29.9100,30.2300,30.0800,45105242,1358858325.3100,0.495300,0.498700,20.885763,3.633061
2024-12-03,30.1100,30.2000,29.8000,29.9900,30.2300,31960056,956358652.8900,0.351000,-0.793900,20.719948,3.604217
2024-12-04,29.9400,29.9500,29.6300,29.6700,29.9900,26656459,793373602.1600,0.292700,-1.067000,20.498861,3.565759
2024-12-05,29.6700,29.7800,29.4500,29.7200,29.6700,25538490,756445571.0800,0.280500,0.168500,20.533406,3.571768
2024-12-06,29.9000,30.6500,29.9000,30.6400,29.7200,56027708,1699146508.0000,0.615300,3.095600,21.169030,3.682335
2024-12-09,30.6500,31.7700,30.4600,31.2700,30.6400,70747739,2216839036.5200,0.776900,2.056100,21.604294,3.758048
